application_id,merchant_id,application_date,monthly_volume,requested_limit,average_ticket_size,owner_credit_score,years_in_business,previous_chargeback_ratio,kyc_status,kyb_status,tmf_list
APP-192908,SzyxSzI38457202,2025-10-15,50000,60000,7844.39,683,4,0.6,Passed,Passed,False
APP-382656,iLMbCrO53946074,2025-02-14,25000,30000,8020.19,547,3,0.15,Passed,Passed,False
APP-789681,szreGmZ74748599,2025-02-19,10000,12000,3165.06,717,7,0.23,Passed,Passed,False
APP-669916,uaYMkQO16498044,2025-09-24,25000,30000,2355.58,662,8,0.4,Passed,Passed,False
APP-992770,gXoaJIK08248458,2025-09-04,50000,60000,2705.05,824,2,0.52,Passed,Passed,False
APP-866574,adancRw85630275,2025-12-05,10000,12000,147.82,711,0,0.0,Passed,Passed,False
APP-659775,GWEUbPh37846790,2025-08-08,100000,120000,37.43,693,1,0.25,Passed,Passed,False
APP-776738,QvBJzxk42990674,2025-01-06,50000,60000,7604.94,826,1,0.23,Passed,Passed,False
APP-750682,OPQsCYb22190533,2025-03-12,25000,30000,398.94,695,7,0.2,Failed,Passed,False
APP-373393,vUwngkS83507124,2025-04-12,10000,12000,51.58,654,7,0.51,Passed,Failed,False
APP-412678,JuklLQt88395855,2025-07-02,25000,30000,7794.93,739,1,0.17,Failed,Passed,False
APP-570738,qCDtrEo50805491,2025-11-27,50000,60000,512.88,802,5,0.31,Passed,Passed,False
APP-546052,oFGIbom73449305,2025-01-30,10000,12000,233.11,712,6,0.7,Passed,Passed,False
APP-732133,masJBlu28152787,2025-01-02,25000,30000,769.93,810,3,0.74,Passed,Passed,False
APP-587892,VECVykL67344671,2025-10-19,25000,30000,338.78,470,10,0.34,Passed,Passed,False
APP-880229,IMJvEoK99990010,2025-08-28,50000,60000,850.75,723,1,1.17,Passed,Passed,False
APP-557693,WQNUDLx24648849,2025-01-21,25000,30000,5196.86,774,2,0.47,Passed,Passed,True
APP-883707,tHImOMC17978912,2025-08-07,10000,12000,295.59,650,9,0.19,Passed,Passed,False
APP-919062,HGvWBIh68112303,2025-03-10,25000,30000,9583.17,474,4,0.2,Passed,Passed,False
APP-154344,ujJBBLn92177905,2025-08-16,100000,120000,39.58,761,1,0.73,Passed,Passed,False
APP-974708,apIiKEt60119391,2025-12-21,25000,30000,3250.18,810,6,0.49,Passed,Passed,False
APP-486711,zevSYYH45024373,2025-09-14,100000,120000,186.44,769,8,1.09,Passed,Passed,False
APP-249859,CQpfPvy05856154,2025-05-18,100000,120000,11.94,727,8,0.12,Passed,Passed,False
APP-436509,bkIMAXP02837727,2025-04-02,50000,60000,148.18,782,6,0.19,Passed,Passed,False
APP-626724,IOtAqcx10197535,2025-01-04,10000,12000,4001.35,681,1,0.68,Passed,Passed,False
APP-962870,HWLoLuY28144471,2025-01-31,10000,12000,7314.15,822,8,0.2,Passed,Passed,False
APP-321566,XvIVDiF98745513,2025-06-13,10000,12000,8250.55,680,9,0.58,Passed,Passed,False
APP-191871,FnJECPV34398818,2025-06-19,10000,12000,849.45,697,7,0.37,Passed,Passed,False
APP-045999,lIiziwq09153860,2025-02-27,100000,120000,8733.82,840,9,0.19,Passed,Passed,False
APP-071898,nkrxXpJ10079419,2025-12-07,25000,30000,5285.43,720,4,0.3,Passed,Passed,False
APP-022131,FtYjlsa49632251,2025-12-29,100000,120000,8321.44,727,2,0.12,Passed,Passed,False
APP-960503,zCSPkdj16307028,2025-12-02,100000,120000,1383.69,690,5,0.77,Passed,Passed,False
APP-611734,dgFpivZ00577950,2025-02-02,50000,60000,73.18,834,8,0.37,Passed,Passed,False
APP-741465,lhbZquT90871672,2025-05-13,25000,30000,29.48,746,10,1.14,Failed,Passed,False
APP-512335,xjfPzaj60234422,2025-05-13,50000,60000,216.48,667,5,0.51,Passed,Passed,False
APP-164915,goiEAfP69032655,2025-08-28,10000,12000,698.73,606,7,0.75,Passed,Passed,False
APP-630363,ZBIzWSs19158912,2025-03-26,25000,30000,7553.47,679,6,0.63,Passed,Passed,False
APP-648650,VoCQJfK88447408,2025-01-20,50000,60000,645.88,482,0,0.0,Passed,Passed,False
APP-443525,IrGBrCc36923534,2025-11-06,25000,30000,276.15,785,7,0.41,Passed,Passed,False
APP-019165,dbbJHyp20550330,2025-03-26,10000,12000,2831.86,668,2,0.73,Passed,Passed,False
APP-470669,RFmDVLR09169232,2025-06-05,100000,120000,2711.23,793,3,0.5,Passed,Passed,False
APP-778134,MLGrRop67463000,2025-01-24,100000,120000,886.58,709,9,0.15,Passed,Passed,False
APP-524486,mOqZQae45829420,2025-04-11,50000,60000,9300.46,723,4,0.37,Passed,Passed,False
APP-915350,rPUbZiT67201082,2025-07-28,50000,60000,4592.98,678,0,0.0,Passed,Passed,False
APP-435184,OmAtkow17452735,2025-01-15,10000,12000,1290.47,790,6,0.28,Passed,Passed,False
APP-639294,dDMlodq55904610,2025-08-21,10000,12000,312.06,659,1,0.66,Passed,Passed,False
APP-651327,bPqITxa32961512,2025-02-01,10000,12000,8987.67,779,7,0.76,Passed,Passed,False
APP-049912,vpaxFUV63460191,2025-06-06,25000,30000,1192.99,850,0,0.0,Passed,Passed,False
APP-438470,GzATZyw51272670,2025-09-25,10000,12000,597.25,746,0,0.0,Passed,Passed,False
APP-819205,ZGtGKEt90350061,2025-01-18,25000,30000,204.02,761,1,0.73,Passed,Passed,False
APP-916339,bzQSrZs49525492,2025-09-04,10000,12000,3044.13,664,8,0.5,Passed,Passed,False
APP-236259,ZlUeHHr34359488,2025-12-30,10000,12000,382.71,772,9,0.56,Passed,Passed,False
APP-286571,dtNVHBa34123016,2025-02-10,25000,30000,545.44,743,5,0.73,Passed,Passed,False
APP-924912,ffZrcan19789990,2025-07-06,50000,60000,386.97,809,8,0.93,Passed,Passed,False
APP-300623,PsODHvx25908419,2025-10-04,25000,30000,374.45,710,8,0.25,Passed,Passed,False
APP-183924,WdToDhA87807279,2025-05-13,10000,12000,11.49,800,0,0.0,Passed,Passed,False
APP-679177,ocCAJga47718375,2025-05-26,50000,60000,869.12,702,6,0.45,Passed,Passed,False
APP-960791,LcYyMQW32362216,2025-02-04,50000,60000,128.18,717,5,0.76,Passed,Passed,False
APP-292335,AtjyeaE39521501,2025-07-26,50000,60000,60.81,664,9,0.4,Passed,Passed,False
APP-335315,batgVBM92484813,2025-04-01,50000,60000,8726.63,691,8,0.42,Failed,Passed,False
APP-628724,tJffaub64633953,2025-12-25,25000,30000,19.23,824,0,0.0,Failed,Passed,False
APP-040941,ioLxWKF12817751,2025-04-08,50000,60000,403.78,817,6,0.13,Passed,Passed,False
APP-771682,eCgbDnd54677205,2025-07-14,50000,60000,852.4,741,2,0.41,Passed,Passed,False
APP-982182,GuTDQly38027414,2025-04-16,10000,12000,6216.13,696,1,0.29,Passed,Passed,False
APP-682163,RnjEeTn76642076,2025-05-18,100000,120000,214.5,817,10,0.22,Passed,Passed,False
APP-970386,ldSvXxX60488693,2025-11-08,50000,60000,1377.6,823,3,0.14,Passed,Passed,False
APP-473223,CdVEGMD76405356,2025-11-27,10000,12000,6405.21,702,5,0.18,Passed,Passed,False
APP-242637,ggWeDxP73202227,2025-12-26,100000,120000,1642.54,735,6,0.71,Failed,Passed,False
APP-836812,LanLZll98305216,2025-05-05,50000,60000,659.72,677,2,0.36,Passed,Passed,False
APP-145287,WbnZfzm10680177,2025-12-10,50000,60000,75.8,816,6,0.68,Passed,Passed,False
APP-847590,KrYCBpJ44693172,2025-04-12,25000,30000,608.86,785,9,0.54,Passed,Passed,False
APP-741764,SkWFlIf51939327,2025-03-20,100000,120000,385.25,846,3,0.69,Failed,Passed,False
APP-410579,wnLFqNV76527284,2025-04-20,10000,12000,723.77,779,7,0.61,Passed,Passed,False
APP-065253,cklXexX20801929,2025-03-06,25000,30000,504.07,462,6,1.4,Passed,Passed,False
APP-324448,jZxPZvw32023510,2025-10-03,25000,30000,52.39,687,4,0.34,Passed,Passed,False
APP-451995,kLBiaZI93332436,2025-04-27,25000,30000,888.77,757,0,0.0,Passed,Passed,False
APP-089775,idhjpFz75965999,2025-12-03,10000,12000,18.85,656,0,0.0,Passed,Failed,False
APP-472815,lzCeSog93759192,2025-09-02,100000,120000,9138.34,736,5,0.19,Passed,Passed,False
APP-066250,baKLkQV12096173,2025-02-07,10000,12000,79.59,740,0,0.0,Passed,Passed,False
APP-622043,HCFLDOi32191430,2025-08-29,100000,120000,360.36,780,7,0.59,Passed,Passed,False
APP-771494,cBFOyKm19204877,2025-07-19,50000,60000,57.17,847,7,0.37,Passed,Passed,False
APP-724849,VHHmVIk46408585,2025-12-19,100000,120000,29.97,838,6,0.32,Passed,Passed,False
APP-615283,kJkllwa54355196,2025-01-03,50000,60000,6176.24,774,9,0.32,Passed,Passed,False
APP-682080,fsKKlMa42012234,2025-07-05,50000,60000,989.93,780,1,0.75,Passed,Passed,False
APP-078098,sPcbToN09563217,2025-07-07,25000,30000,10.47,722,0,0.0,Passed,Passed,False
APP-220925,HjDFQcu19360060,2025-03-06,25000,30000,8479.34,760,4,1.33,Passed,Passed,False
APP-109423,rBfCBQj00953723,2025-08-20,50000,60000,7584.7,669,1,0.78,Passed,Passed,False
APP-479130,VmDlDEQ23165441,2025-09-24,10000,12000,59.48,783,5,0.72,Passed,Passed,False
APP-792990,fFNNKml75518870,2025-03-03,10000,12000,76.44,572,10,0.11,Passed,Passed,False
APP-100227,qCKWakw45653869,2025-08-07,25000,30000,7602.05,835,4,0.19,Passed,Passed,False
APP-257998,OuEVrlf10095385,2025-11-25,25000,30000,738.99,717,0,0.0,Passed,Passed,False
APP-359432,rnDdzUy61437884,2025-06-07,50000,60000,5358.1,821,10,0.77,Passed,Passed,False
APP-032240,HVMKcdj68154185,2025-07-21,50000,60000,5890.72,723,4,0.17,Passed,Passed,False
APP-770037,oTpCrBL43566050,2025-10-09,100000,120000,2042.37,682,7,0.77,Passed,Passed,False
APP-171506,GPGBvnG79419087,2025-07-17,100000,120000,640.95,850,10,0.26,Passed,Passed,False
APP-246088,QOtKiih98760550,2025-11-22,50000,60000,38.79,706,7,0.4,Passed,Passed,False
APP-895920,ZLLlXGN01629073,2025-07-17,100000,120000,25.49,556,2,0.48,Passed,Passed,True
APP-151228,qkzLskb71708649,2025-06-02,10000,12000,822.17,666,1,0.65,Passed,Passed,False
APP-600999,leNvICm59967069,2025-09-20,25000,30000,9866.96,745,8,0.38,Passed,Passed,False
APP-494117,OyPrQoR78167806,2025-02-10,10000,12000,12.53,784,0,0.0,Passed,Passed,False
APP-903648,CdnbGOI17092640,2025-09-21,25000,30000,29.82,847,0,0.0,Passed,Passed,False
APP-372590,vKlPPDO50072889,2025-10-03,100000,120000,6897.48,779,2,0.67,Passed,Passed,False
APP-259968,dOWZlAm08203917,2025-04-12,10000,12000,7683.87,699,8,0.52,Passed,Passed,False
APP-343297,AMbLfjo20424253,2025-07-17,100000,120000,45.86,767,0,0.0,Passed,Passed,False
APP-671542,oSWBqGW36524055,2025-10-23,100000,120000,4389.23,829,6,0.17,Passed,Passed,True
APP-959957,jmioBcy77385466,2025-01-30,100000,120000,7548.02,656,5,0.63,Passed,Passed,False
APP-947700,lkAKNia22042986,2025-06-20,10000,12000,6785.37,703,5,0.2,Passed,Passed,False
APP-191035,VEzJGDT29983358,2025-03-10,25000,30000,38.22,776,7,0.47,Passed,Passed,False
APP-635921,WMfjiza93153983,2025-08-17,25000,30000,12.56,793,9,0.52,Passed,Passed,False
APP-723405,HZKFujO49134103,2025-10-02,25000,30000,32.53,676,7,1.42,Passed,Passed,False
APP-155886,FBBMZgN08235309,2025-06-03,10000,12000,2458.84,758,1,1.16,Passed,Passed,False
APP-143870,BKvEjWW30796618,2025-05-18,25000,30000,774.09,584,8,0.39,Passed,Passed,False
APP-154211,dFFFmPk13795610,2025-11-05,50000,60000,49.47,832,2,0.2,Passed,Passed,False
APP-889594,cmtUlZs19387337,2025-08-07,25000,30000,942.58,695,2,0.21,Passed,Passed,False
APP-192659,XWMeYEO35107651,2025-05-03,50000,60000,59.1,769,3,0.59,Passed,Passed,False
APP-733666,wwIVfUV40918580,2025-04-22,25000,30000,4104.62,470,0,0.0,Passed,Passed,False
APP-143137,TtuthIr70040930,2025-11-25,50000,60000,4305.47,801,6,0.75,Passed,Passed,False
APP-001980,QCIIajz38588640,2025-11-22,50000,60000,6072.94,847,2,0.66,Passed,Passed,False
APP-106382,dWXBFcG39744088,2025-03-08,100000,120000,2883.76,705,0,0.0,Passed,Passed,False
APP-432654,vJdvkZz66115848,2025-12-19,25000,30000,5279.18,663,0,0.0,Passed,Passed,False
APP-951898,EUSYdIR70774544,2025-02-13,100000,120000,394.38,830,8,0.63,Passed,Passed,False
APP-978551,axoaiVy62623596,2025-12-28,10000,12000,8949.57,761,3,0.77,Passed,Passed,False
APP-915436,xciUHPf63066360,2025-07-31,10000,12000,6021.15,847,6,0.56,Passed,Passed,False
APP-034594,kSmXDWx02520945,2025-07-14,25000,30000,4442.12,699,2,0.75,Passed,Passed,False
APP-930494,cusVJMs57454492,2025-01-19,50000,60000,9242.26,772,8,0.75,Passed,Failed,False
APP-091006,hFNFduS56622952,2025-08-03,50000,60000,662.74,561,9,1.42,Passed,Passed,False
APP-698198,xGxbexm26602351,2025-09-14,10000,12000,1343.74,832,0,0.0,Passed,Passed,False
APP-331679,pLutCKq05224413,2025-12-17,25000,30000,1745.42,789,1,0.14,Passed,Passed,False
APP-266403,nBvyhJp89866469,2025-09-16,10000,12000,399.4,550,10,0.69,Passed,Passed,True
APP-750599,ZPgKlkb37718430,2025-07-26,100000,120000,4747.41,836,10,0.57,Passed,Passed,False
APP-640810,zZDyNLP40282532,2025-05-18,25000,30000,7198.45,720,6,0.22,Passed,Passed,False
APP-109179,moWZlHr09140169,2025-05-18,10000,12000,49.63,731,7,0.16,Passed,Passed,False
APP-105920,KSMNemJ45260756,2025-07-17,10000,12000,2957.73,824,5,1.43,Passed,Passed,False
APP-537494,AUGSczz27777331,2025-05-10,25000,30000,31.73,707,6,0.59,Passed,Passed,False
APP-583931,OEYTtUd29842410,2025-07-11,50000,60000,333.42,814,7,0.29,Passed,Passed,False
APP-665493,ZGQwOYZ06200363,2025-04-04,25000,30000,1330.58,738,9,0.37,Passed,Passed,False
APP-781268,TrMYeqM18399798,2025-07-20,50000,60000,729.69,703,8,0.49,Passed,Passed,False
APP-107863,LTIZPeQ94612128,2025-03-06,10000,12000,565.33,746,10,0.23,Passed,Passed,False
APP-197030,OkvzTDV23984742,2025-06-29,10000,12000,6665.25,771,0,0.0,Passed,Passed,False
APP-817623,KPxztDV16806134,2025-12-19,50000,60000,31.44,801,7,0.48,Passed,Passed,False
APP-255881,dIdKjAf30972361,2025-01-31,25000,30000,27.68,709,5,0.52,Passed,Passed,False
APP-912776,EBraady55575124,2025-02-05,100000,120000,483.3,726,4,0.77,Passed,Passed,False
APP-518078,EsajZmm24441899,2025-11-10,25000,30000,76.6,648,9,0.63,Passed,Passed,False
APP-424676,dlcZSvU09442386,2025-10-13,50000,60000,5128.42,728,2,0.42,Passed,Passed,False
APP-004259,vjJrhnx97979724,2025-06-11,10000,12000,60.69,738,2,0.58,Passed,Passed,False
APP-657125,LOWJciQ95739405,2025-04-04,25000,30000,73.9,499,10,0.36,Passed,Passed,False
APP-584795,gKVCQDE90734203,2025-02-02,50000,60000,72.86,775,10,0.61,Passed,Passed,False
APP-614990,KAkpPXo29586841,2025-12-21,25000,30000,7910.6,751,5,0.35,Passed,Passed,False
APP-140905,LnQPRfx31730662,2025-04-21,25000,30000,1398.23,722,4,0.4,Passed,Passed,False
APP-449625,jpiDUjo94698906,2025-02-22,50000,60000,9626.61,671,6,0.23,Passed,Passed,False
APP-165389,LuTqeOY48708477,2025-06-16,100000,120000,8231.95,682,0,0.0,Passed,Passed,False
APP-390766,GMWTOyk57908945,2025-09-29,100000,120000,688.44,812,10,0.38,Passed,Passed,False
APP-752442,bOvVfJZ23961219,2025-01-06,50000,60000,64.67,758,5,0.69,Passed,Passed,False
APP-315799,XjLJjyJ01079237,2025-06-30,25000,30000,106.26,761,9,0.28,Passed,Passed,False
APP-658112,aZFCpVg96833557,2025-04-12,100000,120000,514.23,825,0,0.0,Passed,Passed,False
APP-077836,HrTrqct52187993,2025-03-23,10000,12000,588.47,659,2,0.31,Passed,Passed,False
APP-096801,OWzXIMe50368715,2025-07-27,100000,120000,3237.64,720,1,0.47,Passed,Passed,False
APP-271662,beBniNu79403664,2025-03-17,100000,120000,12.84,675,5,0.99,Passed,Failed,False
APP-935260,iKfvJxT73186830,2025-01-31,50000,60000,4802.77,841,0,0.0,Passed,Passed,False
APP-726558,ylUhwVO07344674,2025-01-25,100000,120000,968.64,712,3,0.5,Passed,Passed,False
APP-326135,PsgoYWt21816981,2025-08-28,25000,30000,784.65,661,6,0.29,Passed,Passed,False
APP-427018,ZjBOwVb92864330,2025-02-16,50000,60000,1045.46,803,3,0.11,Passed,Passed,False
APP-320025,rlZciYi66102563,2025-11-11,25000,30000,1162.66,767,5,0.25,Passed,Passed,False
APP-304674,ujOtrzh59017791,2025-01-07,100000,120000,5280.43,768,8,0.11,Passed,Passed,False
APP-718533,neKLYWw01863726,2025-02-11,25000,30000,705.69,774,4,0.38,Passed,Passed,False
APP-156483,lVZvveU49003850,2025-04-29,50000,60000,3736.29,809,5,0.42,Passed,Passed,False
APP-628753,xryUVSf90473314,2025-09-08,10000,12000,62.6,433,4,0.49,Passed,Passed,False
APP-848336,CFPBBgG20409543,2025-04-16,100000,120000,2964.75,838,1,0.5,Failed,Passed,False
APP-215296,AkOgZaF51143678,2025-04-03,25000,30000,476.36,825,9,0.3,Failed,Passed,False
APP-871663,xqlTVma80269331,2025-08-26,100000,120000,3025.89,695,6,0.45,Passed,Passed,False
APP-303221,guequVL14206670,2025-06-08,100000,120000,55.93,505,10,0.74,Passed,Passed,False
APP-880701,iPbgQVN39222056,2025-07-06,10000,12000,639.61,770,6,0.76,Passed,Passed,False
APP-155741,qvARsvi28613239,2025-11-24,100000,120000,48.64,694,3,0.7,Passed,Passed,False
APP-512188,OQEOprQ42095367,2025-03-11,25000,30000,30.51,768,0,0.0,Passed,Passed,False
APP-340179,OGdNAAt91476253,2025-09-18,25000,30000,65.77,690,7,0.45,Passed,Passed,False
APP-944557,iWOXKJv65353896,2025-11-23,10000,12000,57.74,756,6,0.71,Failed,Passed,False
APP-696253,AJvGVBp63835434,2025-05-31,10000,12000,494.67,751,0,0.0,Passed,Passed,False
APP-117120,pbFZnEi11683710,2025-03-25,100000,120000,7449.62,717,8,0.54,Passed,Passed,False
APP-574175,YmLXtYX49312146,2025-05-19,25000,30000,4298.18,674,10,0.34,Passed,Passed,False
APP-923002,nzKqGQf91729940,2025-03-09,100000,120000,777.25,716,4,0.34,Passed,Passed,False
APP-223716,kwYXKbh53910161,2025-12-28,25000,30000,5696.01,744,0,0.0,Passed,Passed,False
APP-433351,cKIZSqf76734814,2025-10-24,25000,30000,49.73,827,4,0.43,Passed,Passed,False
APP-997211,JAAhzIc10042028,2025-01-26,50000,60000,6730.86,799,0,0.0,Passed,Passed,False
APP-292709,LgnIydf31607917,2025-12-06,100000,120000,529.28,783,2,0.78,Passed,Passed,False
APP-930676,sfhiIDO24702881,2025-08-19,25000,30000,8837.04,487,7,0.22,Passed,Passed,False
APP-201173,NhQyhYK91381074,2025-01-28,10000,12000,685.0,841,5,0.45,Passed,Passed,False
APP-109104,vkulWPF62616845,2025-05-24,25000,30000,7672.4,667,5,0.56,Passed,Passed,False
APP-052049,BCwQznx93005195,2025-05-05,10000,12000,9733.93,783,0,0.0,Passed,Passed,False
APP-668651,QcfsPrh65046070,2025-01-08,25000,30000,3055.06,840,7,0.22,Passed,Passed,False
APP-895372,IjaEAkm68904172,2025-02-19,25000,30000,5703.02,712,0,0.0,Passed,Passed,False
APP-839290,MLMtcar84752835,2025-03-02,10000,12000,32.32,675,10,0.15,Passed,Passed,False
APP-324488,aYBshOS35722892,2025-07-18,10000,12000,6235.42,812,1,0.6,Passed,Passed,True
APP-076965,WiYWGWg94534195,2025-06-18,100000,120000,52.09,815,7,0.54,Passed,Passed,False
APP-654395,PTbRoDJ93063578,2025-12-18,50000,60000,7100.58,524,8,1.16,Passed,Passed,False
APP-289146,WrlKVaA57599408,2025-03-28,100000,120000,246.82,737,1,0.63,Passed,Passed,False
APP-124534,cfzujCA67337457,2025-06-15,10000,12000,7865.67,825,3,0.32,Passed,Passed,False
APP-911608,srtDXFl37699296,2025-04-07,25000,30000,391.39,690,3,0.64,Passed,Passed,False
APP-781822,pzMguIv41724155,2025-03-01,100000,120000,64.58,744,4,1.06,Passed,Passed,False
APP-449447,swlofuO03332959,2025-10-15,50000,60000,41.48,414,6,0.49,Failed,Passed,False
APP-484856,ADIXlhw42922041,2025-10-12,100000,120000,790.34,701,0,0.0,Passed,Passed,False
APP-445142,aljcAgQ39280485,2025-02-13,50000,60000,1213.11,705,6,0.65,Passed,Passed,False
APP-572991,yTTRrSF95616225,2025-04-04,10000,12000,3188.24,642,5,0.61,Passed,Passed,False
APP-607133,svysCUs23167781,2025-10-16,100000,120000,3248.62,787,9,0.51,Passed,Passed,False
APP-143827,bYKkJfS50527612,2025-05-28,25000,30000,71.66,688,1,0.33,Passed,Passed,False
APP-461239,pijmRFh87067635,2025-05-09,100000,120000,3207.04,826,9,0.48,Passed,Passed,False
APP-452591,VpDvXpK42943000,2025-11-02,50000,60000,961.48,769,5,0.73,Passed,Passed,False
APP-720677,mZRFAvK32784178,2025-08-22,50000,60000,3298.22,814,0,0.0,Passed,Passed,False
APP-309780,eZjFlru66426735,2025-03-30,10000,12000,68.22,531,0,0.0,Passed,Passed,False
APP-993468,hbtAOiu96224945,2025-05-25,50000,60000,65.31,673,7,0.3,Failed,Passed,False
APP-075391,SbNCLXn27672935,2025-10-26,10000,12000,6165.33,760,7,0.53,Passed,Passed,False
APP-193828,DixhHsS77804579,2025-12-08,25000,30000,6853.99,839,1,0.23,Passed,Passed,False
APP-918350,XUCazmA09451676,2025-06-11,50000,60000,1057.19,707,6,0.11,Passed,Passed,False
APP-984855,XInnWnB08484264,2025-01-04,25000,30000,7929.35,698,9,0.75,Passed,Passed,False
APP-068151,ArKTdhm94692085,2025-09-07,10000,12000,580.08,788,0,0.0,Passed,Passed,False
APP-462785,dnHUGKO46175808,2025-05-25,25000,30000,56.07,455,3,0.31,Passed,Passed,False
APP-621762,tDuwGdm53814837,2025-09-04,100000,120000,2107.99,662,6,0.12,Passed,Passed,False
APP-243814,zMHSJPT40190271,2025-04-09,100000,120000,6311.95,681,1,1.01,Passed,Passed,False
APP-565149,AeEcUub67598332,2025-08-08,50000,60000,7747.14,772,5,0.39,Passed,Passed,False
APP-530144,kskyzQj53533998,2025-05-21,10000,12000,4420.26,614,6,0.38,Passed,Passed,False
APP-338455,DlEWyBL03028532,2025-04-14,25000,30000,79.98,720,1,0.56,Passed,Passed,False
APP-012221,iUaODWo08730897,2025-11-28,25000,30000,2596.23,689,0,0.0,Passed,Passed,False
APP-884813,jedjTrj63090071,2025-01-29,25000,30000,879.71,694,10,0.31,Passed,Passed,False
APP-059308,BwXzzXD19971659,2025-07-29,25000,30000,4285.61,745,1,0.65,Passed,Passed,False
APP-930922,NmSlifL22426537,2025-02-25,10000,12000,398.42,746,7,1.42,Passed,Passed,False
APP-024176,cezTjAa57911501,2025-05-29,10000,12000,113.44,756,3,0.16,Passed,Passed,False
APP-970683,MlgsKzE54883571,2025-09-12,10000,12000,3802.88,807,7,0.73,Passed,Passed,False
APP-282667,tzIvqLk72665282,2025-04-16,25000,30000,18.81,674,8,0.19,Passed,Passed,False
APP-009773,njFhzPm05190854,2025-04-30,25000,30000,25.84,801,2,0.61,Passed,Passed,False
APP-496259,JCHhUaZ09089931,2025-05-08,25000,30000,395.15,748,5,1.25,Passed,Passed,False
APP-012135,ABfpXAz90930437,2025-05-02,10000,12000,2286.59,710,0,0.0,Passed,Passed,False
APP-301253,RJnRXVp70531105,2025-04-03,100000,120000,8719.12,704,3,0.54,Passed,Passed,False
APP-364669,WUgzZFB26937650,2025-03-23,50000,60000,689.91,774,8,0.75,Passed,Passed,False
APP-067564,klBBBCG01627629,2025-04-17,50000,60000,7869.42,432,4,0.14,Passed,Passed,False
APP-314822,KIgiuvN90749935,2025-02-13,10000,12000,5954.18,671,4,0.19,Failed,Passed,False
APP-945720,XyvEJLm05014171,2025-11-21,25000,30000,2275.38,803,10,0.26,Passed,Passed,False
APP-555321,qrMTOlH60050092,2025-05-25,10000,12000,66.02,690,5,1.32,Passed,Passed,False
APP-855502,kKWbzQP50186074,2025-05-22,25000,30000,8589.15,662,2,0.48,Failed,Passed,False
APP-945058,qSZKCxp30242662,2025-10-25,100000,120000,72.56,831,7,0.33,Passed,Passed,False
APP-607228,YnxPtqx56740687,2025-07-03,10000,12000,153.3,649,6,0.2,Failed,Passed,False
APP-993928,FnBztHu48358626,2025-08-20,100000,120000,451.9,435,3,0.27,Passed,Passed,False
APP-866898,SvIcwbW98344369,2025-01-06,25000,30000,285.25,729,2,0.57,Passed,Passed,False
APP-065285,SDCoVFj73429390,2025-04-15,25000,30000,56.23,843,4,0.68,Passed,Passed,False
APP-430523,QlJgtnv15020450,2025-09-30,10000,12000,4433.52,827,4,0.18,Passed,Passed,False
APP-614163,zwlDqjJ12359042,2025-08-27,10000,12000,1797.16,776,9,0.77,Passed,Passed,False
APP-072742,OfLougf54514609,2025-11-24,10000,12000,70.56,734,4,1.34,Passed,Passed,False
APP-050294,ifQuExB67337461,2025-10-21,10000,12000,1116.33,676,7,0.27,Failed,Passed,False
APP-079939,BpbYpNM99069319,2025-11-29,100000,120000,6459.65,675,10,0.37,Passed,Passed,False
APP-788104,JHctGwf73123438,2025-07-05,50000,60000,6221.1,762,9,0.4,Passed,Passed,False
APP-915905,MNehTvs27557672,2025-11-12,100000,120000,8318.45,696,10,1.16,Passed,Passed,False
APP-248784,AjRLhRD29771150,2025-08-20,100000,120000,66.13,713,7,0.69,Passed,Passed,False
APP-414714,JpzKeYu87392219,2025-01-03,50000,60000,791.75,752,2,0.25,Passed,Passed,False
APP-887795,udaZlai99153044,2025-11-06,100000,120000,8709.82,481,5,0.35,Passed,Passed,False
APP-156992,XUYnrAR76030409,2025-02-18,100000,120000,381.63,774,7,0.55,Passed,Passed,False
APP-137901,rydgItk72105133,2025-05-26,25000,30000,9633.78,814,5,0.11,Passed,Passed,False
APP-840476,KRQRfPS81636038,2025-09-09,100000,120000,6566.24,753,1,0.24,Passed,Passed,False
APP-309947,DhBprJx52141070,2025-10-10,50000,60000,4570.81,725,6,0.17,Passed,Passed,False
APP-914159,AMEjNzw91944545,2025-03-09,25000,30000,4982.82,689,0,0.0,Passed,Passed,False
APP-842767,giVzWyX86263956,2025-10-27,25000,30000,27.17,655,3,0.41,Passed,Passed,False
APP-741653,lFBnUna34614466,2025-10-12,25000,30000,471.09,591,8,0.51,Passed,Passed,False
APP-466785,bqyuyIK96863647,2025-10-29,50000,60000,488.18,827,5,0.73,Passed,Passed,False
APP-371643,VjXTMhQ93631592,2025-05-25,25000,30000,8160.01,771,9,0.19,Passed,Passed,False
APP-116859,HmbfIhC72282471,2025-10-23,25000,30000,60.41,663,10,0.78,Passed,Passed,False
APP-241716,rIAYvAw05221711,2025-07-10,10000,12000,957.85,772,2,0.12,Passed,Passed,False
APP-478256,lVWAgAM31297557,2025-08-21,10000,12000,9592.61,775,4,0.5,Passed,Passed,False
APP-432510,mYRSkhy13071675,2025-02-14,100000,120000,2936.84,780,7,0.32,Passed,Passed,False
APP-102883,VsxHXvG49037295,2025-09-11,50000,60000,70.39,668,9,0.14,Passed,Passed,False
APP-491410,eMSVluJ92255174,2025-01-31,25000,30000,27.42,776,9,0.64,Passed,Passed,False
