application_id,merchant_id,application_date,monthly_volume,requested_limit,average_ticket_size,owner_credit_score,years_in_business,previous_chargeback_ratio,kyc_status,kyb_status,tmf_list
APP-192908,SzyxSzI38457202,2025-10-15,100000,120000,1864.38,819,8,1.09,Passed,Passed,False
APP-382656,iLMbCrO53946074,2025-02-14,100000,120000,1249.06,777,8,0.12,Passed,Passed,False
APP-789681,szreGmZ74748599,2025-02-19,50000,60000,1481.82,832,6,0.19,Passed,Passed,False
APP-669916,uaYMkQO16498044,2025-09-24,10000,12000,4001.35,731,1,0.68,Passed,Passed,False
APP-992770,gXoaJIK08248458,2025-09-04,10000,12000,7314.15,739,8,0.2,Passed,Passed,False
APP-866574,adancRw85630275,2025-12-05,10000,12000,825.06,730,9,0.58,Passed,Passed,False
APP-659775,GWEUbPh37846790,2025-08-08,10000,12000,68.29,747,7,0.37,Passed,Passed,False
APP-776738,QvBJzxk42990674,2025-01-06,100000,120000,8733.82,761,9,0.19,Passed,Passed,False
APP-750682,OPQsCYb22190533,2025-03-12,100000,120000,532.42,800,4,0.57,Passed,Passed,False
APP-373393,vUwngkS83507124,2025-04-12,100000,120000,20.37,813,4,0.42,Passed,Passed,False
APP-412678,JuklLQt88395855,2025-07-02,100000,120000,8941.82,828,7,0.29,Passed,Passed,False
APP-570738,qCDtrEo50805491,2025-11-27,10000,12000,257.05,735,2,0.35,Passed,Passed,False
APP-546052,oFGIbom73449305,2025-01-30,100000,120000,161.39,829,10,0.44,Passed,Passed,False
APP-732133,masJBlu28152787,2025-01-02,50000,60000,629.97,740,9,0.34,Passed,Passed,False
APP-587892,VECVykL67344671,2025-10-19,100000,120000,391.29,744,3,0.79,Passed,Passed,False
APP-880229,IMJvEoK99990010,2025-08-28,10000,12000,155.73,707,4,0.18,Passed,Passed,False
APP-557693,WQNUDLx24648849,2025-01-21,100000,120000,2198.95,773,10,0.5,Passed,Passed,False
APP-883707,tHImOMC17978912,2025-08-07,25000,30000,177.42,724,0,0.0,Passed,Passed,False
APP-919062,HGvWBIh68112303,2025-03-10,50000,60000,7969.47,835,9,0.48,Passed,Passed,False
APP-154344,ujJBBLn92177905,2025-08-16,100000,120000,45.06,809,5,0.53,Passed,Passed,False
APP-974708,apIiKEt60119391,2025-12-21,25000,30000,8041.49,705,4,0.17,Passed,Passed,False
APP-486711,zevSYYH45024373,2025-09-14,50000,60000,451.38,847,5,1.42,Passed,Passed,False
APP-249859,CQpfPvy05856154,2025-05-18,50000,60000,37.95,728,0,0.0,Passed,Passed,False
APP-436509,bkIMAXP02837727,2025-04-02,10000,12000,129.05,840,6,0.28,Passed,Passed,False
APP-626724,IOtAqcx10197535,2025-01-04,10000,12000,3120.55,709,1,0.66,Passed,Passed,False
APP-962870,HWLoLuY28144471,2025-01-31,10000,12000,8987.67,829,7,0.76,Passed,Passed,False
APP-321566,XvIVDiF98745513,2025-06-13,25000,30000,1192.99,750,0,0.0,Passed,Passed,False
APP-191871,FnJECPV34398818,2025-06-19,10000,12000,597.25,796,0,0.0,Passed,Passed,False
APP-045999,lIiziwq09153860,2025-02-27,25000,30000,2040.25,811,1,0.73,Passed,Passed,False
APP-071898,nkrxXpJ10079419,2025-12-07,10000,12000,3044.13,714,8,0.5,Passed,Passed,False
APP-022131,FtYjlsa49632251,2025-12-29,10000,12000,3827.13,822,9,0.56,Passed,Passed,False
APP-960503,zCSPkdj16307028,2025-12-02,25000,30000,5454.36,793,5,0.73,Passed,Passed,False
APP-611734,dgFpivZ00577950,2025-02-02,50000,60000,32.32,824,8,0.93,Passed,Passed,False
APP-741465,lhbZquT90871672,2025-05-13,25000,30000,31.35,760,8,0.25,Passed,Passed,False
APP-512335,xjfPzaj60234422,2025-05-13,10000,12000,119.16,850,0,0.0,Passed,Passed,False
APP-164915,goiEAfP69032655,2025-08-28,50000,60000,869.12,752,6,0.45,Passed,Passed,False
APP-630363,ZBIzWSs19158912,2025-03-26,50000,60000,1281.75,767,5,0.76,Passed,Passed,False
APP-648650,VoCQJfK88447408,2025-01-20,50000,60000,753.21,714,9,0.4,Passed,Passed,False
APP-443525,IrGBrCc36923534,2025-11-06,50000,60000,872.66,741,8,0.42,Failed,Passed,False
APP-019165,dbbJHyp20550330,2025-03-26,25000,30000,2186.85,770,0,0.0,Passed,Passed,False
APP-470669,RFmDVLR09169232,2025-06-05,50000,60000,6139.74,792,0,0.0,Passed,Passed,False
APP-778134,MLGrRop67463000,2025-01-24,10000,12000,211.88,704,9,0.56,Passed,Passed,False
APP-524486,mOqZQae45829420,2025-04-11,100000,120000,6739.69,841,8,0.94,Passed,Passed,False
APP-915350,rPUbZiT67201082,2025-07-28,50000,60000,3335.87,712,7,0.19,Passed,Passed,False
APP-435184,OmAtkow17452735,2025-01-15,100000,120000,6219.02,758,0,0.0,Passed,Passed,False
APP-639294,dDMlodq55904610,2025-08-21,50000,60000,114.51,829,5,0.48,Passed,Passed,False
APP-651327,bPqITxa32961512,2025-02-01,50000,60000,6133.29,783,10,0.39,Passed,Passed,False
APP-049912,vpaxFUV63460191,2025-06-06,50000,60000,5236.17,413,4,0.54,Passed,Passed,False
APP-438470,GzATZyw51272670,2025-09-25,50000,60000,945.95,720,6,0.68,Failed,Passed,False
APP-819205,ZGtGKEt90350061,2025-01-18,100000,120000,585.07,834,1,0.69,Passed,Passed,False
APP-916339,bzQSrZs49525492,2025-09-04,50000,60000,9199.63,729,5,0.27,Passed,Passed,False
APP-236259,ZlUeHHr34359488,2025-12-30,100000,120000,425.69,758,5,0.49,Passed,Passed,False
APP-286571,dtNVHBa34123016,2025-02-10,25000,30000,933.15,766,3,0.64,Passed,Passed,False
APP-924912,ffZrcan19789990,2025-07-06,100000,120000,478.92,816,2,0.5,Passed,Passed,False
APP-300623,PsODHvx25908419,2025-10-04,100000,120000,768.57,718,2,0.71,Passed,Passed,False
APP-183924,WdToDhA87807279,2025-05-13,100000,120000,34.81,786,6,0.59,Passed,Passed,False
APP-679177,ocCAJga47718375,2025-05-26,10000,12000,166.38,811,5,0.76,Passed,Passed,False
APP-960791,LcYyMQW32362216,2025-02-04,25000,30000,751.34,794,9,0.74,Passed,Passed,False
APP-292335,AtjyeaE39521501,2025-07-26,25000,30000,45.61,712,9,0.3,Passed,Passed,False
APP-335315,batgVBM92484813,2025-04-01,100000,120000,3567.31,753,6,0.32,Passed,Passed,False
APP-628724,tJffaub64633953,2025-12-25,50000,60000,16.96,743,4,0.22,Passed,Passed,False
APP-040941,ioLxWKF12817751,2025-04-08,10000,12000,932.06,743,10,0.3,Passed,Passed,False
APP-771682,eCgbDnd54677205,2025-07-14,25000,30000,106.0,772,0,0.0,Passed,Passed,False
APP-982182,GuTDQly38027414,2025-04-16,25000,30000,8479.34,810,4,1.33,Passed,Passed,False
APP-682163,RnjEeTn76642076,2025-05-18,50000,60000,758.47,719,1,0.78,Passed,Passed,False
APP-970386,ldSvXxX60488693,2025-11-08,10000,12000,7361.29,833,5,0.72,Passed,Passed,False
APP-473223,CdVEGMD76405356,2025-11-27,10000,12000,9542.64,500,10,0.11,Passed,Passed,False
APP-242637,ggWeDxP73202227,2025-12-26,100000,120000,3543.4,754,3,0.54,Passed,Passed,False
APP-836812,LanLZll98305216,2025-05-05,25000,30000,738.99,767,0,0.0,Passed,Passed,False
APP-145287,WbnZfzm10680177,2025-12-10,50000,60000,43.9,824,10,0.77,Passed,Passed,False
APP-847590,KrYCBpJ44693172,2025-04-12,100000,120000,365.88,814,3,0.18,Passed,Passed,False
APP-741764,SkWFlIf51939327,2025-03-20,100000,120000,960.68,823,10,0.18,Passed,Passed,False
APP-410579,wnLFqNV76527284,2025-04-20,25000,30000,126.07,782,4,0.46,Passed,Passed,False
APP-065253,cklXexX20801929,2025-03-06,100000,120000,482.68,711,4,0.74,Passed,Passed,False
APP-324448,jZxPZvw32023510,2025-10-03,25000,30000,47.52,838,10,0.18,Passed,Passed,False
APP-451995,kLBiaZI93332436,2025-04-27,10000,12000,802.39,832,5,0.74,Passed,Passed,False
APP-089775,idhjpFz75965999,2025-12-03,100000,120000,70.18,841,3,0.3,Passed,Passed,False
APP-472815,lzCeSog93759192,2025-09-02,10000,12000,7796.1,777,8,0.17,Passed,Passed,False
APP-066250,baKLkQV12096173,2025-02-07,10000,12000,29.07,769,1,0.67,Passed,Passed,False
APP-622043,HCFLDOi32191430,2025-08-29,100000,120000,118.14,749,8,0.52,Passed,Passed,False
APP-771494,cBFOyKm19204877,2025-07-19,100000,120000,45.86,817,0,0.0,Passed,Passed,False
APP-724849,VHHmVIk46408585,2025-12-19,100000,120000,36.36,836,6,0.17,Passed,Passed,False
APP-615283,kJkllwa54355196,2025-01-03,100000,120000,9563.12,759,8,0.6,Passed,Passed,False
APP-682080,fsKKlMa42012234,2025-07-05,50000,60000,399.19,825,10,0.78,Passed,Passed,False
APP-078098,sPcbToN09563217,2025-07-07,100000,120000,46.64,786,9,0.63,Passed,Passed,False
APP-220925,HjDFQcu19360060,2025-03-06,100000,120000,8842.85,780,4,0.58,Failed,Passed,False
APP-109423,rBfCBQj00953723,2025-08-20,100000,120000,5629.88,703,1,0.74,Passed,Passed,False
APP-479130,VmDlDEQ23165441,2025-09-24,100000,120000,70.88,824,1,0.13,Passed,Passed,False
APP-792990,fFNNKml75518870,2025-03-03,10000,12000,30.77,782,6,0.8,Passed,Passed,False
APP-100227,qCKWakw45653869,2025-08-07,25000,30000,3611.77,764,10,0.24,Passed,Passed,False
APP-257998,OuEVrlf10095385,2025-11-25,25000,30000,247.81,701,7,0.11,Passed,Passed,False
APP-359432,rnDdzUy61437884,2025-06-07,100000,120000,3979.32,740,0,0.0,Passed,Passed,False
APP-032240,HVMKcdj68154185,2025-07-21,50000,60000,6659.4,778,3,0.29,Passed,Passed,False
APP-770037,oTpCrBL43566050,2025-10-09,25000,30000,1697.29,732,2,0.17,Passed,Passed,False
APP-171506,GPGBvnG79419087,2025-07-17,50000,60000,618.09,821,9,0.52,Passed,Passed,False
APP-246088,QOtKiih98760550,2025-11-22,25000,30000,16.39,713,9,0.2,Passed,Passed,False
APP-895920,ZLLlXGN01629073,2025-07-17,100000,120000,32.9,821,8,0.63,Passed,Passed,False
APP-151228,qkzLskb71708649,2025-06-02,10000,12000,894.96,811,3,0.77,Passed,Passed,False
APP-600999,leNvICm59967069,2025-09-20,10000,12000,6021.15,788,6,0.56,Passed,Passed,False
APP-494117,OyPrQoR78167806,2025-02-10,25000,30000,36.77,749,2,0.75,Passed,Passed,False
APP-903648,CdnbGOI17092640,2025-09-21,50000,60000,74.11,822,8,0.75,Passed,Failed,False
APP-372590,vKlPPDO50072889,2025-10-03,50000,60000,6627.43,632,9,1.42,Passed,Passed,False
APP-259968,dOWZlAm08203917,2025-04-12,10000,12000,1343.74,739,0,0.0,Passed,Passed,False
APP-343297,AMbLfjo20424253,2025-07-17,10000,12000,39.37,839,1,0.14,Passed,Passed,False
APP-671542,oSWBqGW36524055,2025-10-23,10000,12000,3993.98,587,10,0.69,Passed,Passed,False
APP-959957,jmioBcy77385466,2025-01-30,10000,12000,1584.59,750,8,0.2,Passed,Passed,False
APP-947700,lkAKNia22042986,2025-06-20,10000,12000,3800.48,844,8,0.35,Passed,Passed,False
APP-191035,VEzJGDT29983358,2025-03-10,25000,30000,61.07,702,2,0.32,Passed,Passed,False
APP-635921,WMfjiza93153983,2025-08-17,25000,30000,31.54,733,10,0.55,Passed,Passed,False
APP-723405,HZKFujO49134103,2025-10-02,50000,60000,19.83,775,5,0.39,Passed,Passed,False
APP-155886,FBBMZgN08235309,2025-06-03,50000,60000,6208.27,743,5,0.64,Passed,Passed,False
APP-143870,BKvEjWW30796618,2025-05-18,25000,30000,994.38,828,6,0.34,Passed,Passed,False
APP-154211,dFFFmPk13795610,2025-11-05,25000,30000,28.07,821,7,0.28,Passed,Passed,False
APP-889594,cmtUlZs19387337,2025-08-07,100000,120000,692.47,726,0,0.0,Passed,Passed,True
APP-192659,XWMeYEO35107651,2025-05-03,100000,120000,43.28,819,5,0.96,Passed,Passed,False
APP-733666,wwIVfUV40918580,2025-04-22,100000,120000,6342.17,786,6,0.61,Passed,Passed,False
APP-143137,TtuthIr70040930,2025-11-25,25000,30000,7868.56,707,8,0.18,Passed,Passed,False
APP-001980,QCIIajz38588640,2025-11-22,25000,30000,9563.44,446,9,0.63,Passed,Passed,False
APP-106382,dWXBFcG39744088,2025-03-08,100000,120000,4563.94,720,7,0.1,Passed,Passed,False
APP-432654,vJdvkZz66115848,2025-12-19,25000,30000,2387.24,820,8,0.69,Passed,Passed,False
APP-951898,EUSYdIR70774544,2025-02-13,100000,120000,701.59,734,7,0.59,Passed,Passed,False
APP-978551,axoaiVy62623596,2025-12-28,100000,120000,6372.45,756,8,0.15,Passed,Passed,False
APP-915436,xciUHPf63066360,2025-07-31,50000,60000,4058.66,801,0,0.0,Passed,Passed,False
APP-034594,kSmXDWx02520945,2025-07-14,25000,30000,1398.23,772,4,0.4,Passed,Passed,False
APP-930494,cusVJMs57454492,2025-01-19,50000,60000,9626.61,721,6,0.23,Passed,Passed,False
APP-091006,hFNFduS56622952,2025-08-03,100000,120000,823.2,732,0,0.0,Passed,Passed,False
APP-698198,xGxbexm26602351,2025-09-14,100000,120000,6884.36,729,10,0.38,Passed,Passed,False
APP-331679,pLutCKq05224413,2025-12-17,50000,60000,8029.03,808,5,0.69,Passed,Passed,False
APP-266403,nBvyhJp89866469,2025-09-16,25000,30000,106.26,811,9,0.28,Passed,Passed,False
APP-750599,ZPgKlkb37718430,2025-07-26,100000,120000,5142.26,794,0,0.0,Passed,Passed,False
APP-640810,zZDyNLP40282532,2025-05-18,10000,12000,5884.74,709,2,0.31,Passed,Passed,False
APP-109179,moWZlHr09140169,2025-05-18,100000,120000,27.4,770,1,0.47,Passed,Passed,False
APP-105920,KSMNemJ45260756,2025-07-17,100000,120000,1365.77,725,5,0.99,Passed,Failed,False
APP-537494,AUGSczz27777331,2025-05-10,50000,60000,39.58,765,0,0.0,Passed,Passed,False
APP-583931,OEYTtUd29842410,2025-07-11,100000,120000,968.64,762,3,0.5,Passed,Passed,False
APP-665493,ZGQwOYZ06200363,2025-04-04,25000,30000,7846.47,711,6,0.29,Passed,Passed,False
APP-781268,TrMYeqM18399798,2025-07-20,50000,60000,104.55,781,3,0.11,Passed,Passed,False
APP-107863,LTIZPeQ94612128,2025-03-06,25000,30000,157.35,784,4,0.61,Passed,Passed,False
APP-197030,OkvzTDV23984742,2025-06-29,50000,60000,4065.36,836,5,0.68,Passed,Passed,False
APP-817623,KPxztDV16806134,2025-12-19,10000,12000,56.25,753,9,0.78,Passed,Passed,False
APP-255881,dIdKjAf30972361,2025-01-31,50000,60000,41.6,810,7,0.12,Passed,Passed,False
APP-912776,EBraady55575124,2025-02-05,50000,60000,600.8,731,7,0.79,Passed,Passed,False
APP-518078,EsajZmm24441899,2025-11-10,50000,60000,22.5,790,2,1.49,Passed,Passed,False
APP-424676,dlcZSvU09442386,2025-10-13,50000,60000,7934.5,781,10,1.43,Passed,Passed,False
APP-004259,vjJrhnx97979724,2025-06-11,100000,120000,44.64,802,7,0.3,Passed,Passed,False
APP-657125,LOWJciQ95739405,2025-04-04,100000,120000,55.93,610,10,0.74,Passed,Passed,False
APP-584795,gKVCQDE90734203,2025-02-02,10000,12000,51.97,820,6,0.76,Passed,Passed,False
APP-614990,KAkpPXo29586841,2025-12-21,100000,120000,5968.52,744,3,0.7,Passed,Passed,False
APP-140905,LnQPRfx31730662,2025-04-21,25000,30000,3636.84,818,0,0.0,Passed,Passed,False
APP-449625,jpiDUjo94698906,2025-02-22,25000,30000,8170.78,740,7,0.45,Passed,Passed,False
APP-165389,LuTqeOY48708477,2025-06-16,10000,12000,7138.21,806,6,0.71,Failed,Passed,False
APP-390766,GMWTOyk57908945,2025-09-29,10000,12000,494.67,801,0,0.0,Passed,Passed,False
APP-752442,bOvVfJZ23961219,2025-01-06,100000,120000,60.16,767,8,0.54,Passed,Passed,False
APP-315799,XjLJjyJ01079237,2025-06-30,25000,30000,429.82,724,10,0.34,Passed,Passed,False
APP-658112,aZFCpVg96833557,2025-04-12,100000,120000,777.25,766,4,0.34,Passed,Passed,False
APP-077836,HrTrqct52187993,2025-03-23,25000,30000,569.6,794,0,0.0,Passed,Passed,False
APP-096801,OWzXIMe50368715,2025-07-27,25000,30000,6108.76,732,4,0.43,Passed,Passed,False
APP-271662,beBniNu79403664,2025-03-17,25000,30000,11.96,830,3,0.51,Passed,Failed,False
APP-935260,iKfvJxT73186830,2025-01-31,25000,30000,9751.63,824,10,0.21,Passed,Passed,False
APP-726558,ylUhwVO07344674,2025-01-25,100000,120000,907.42,716,0,0.0,Passed,Passed,False
APP-326135,PsgoYWt21816981,2025-08-28,50000,60000,647.78,406,1,0.55,Passed,Passed,False
APP-427018,ZjBOwVb92864330,2025-02-16,25000,30000,7672.4,717,5,0.56,Passed,Passed,False
APP-320025,rlZciYi66102563,2025-11-11,10000,12000,9733.93,833,0,0.0,Passed,Passed,False
APP-304674,ujOtrzh59017791,2025-01-07,25000,30000,3055.06,748,7,0.22,Passed,Passed,False
APP-718533,neKLYWw01863726,2025-02-11,25000,30000,570.3,762,0,0.0,Passed,Passed,False
APP-156483,lVZvveU49003850,2025-04-29,10000,12000,3869.73,725,10,0.15,Passed,Passed,False
APP-628753,xryUVSf90473314,2025-09-08,10000,12000,50.72,816,1,0.6,Failed,Passed,False
APP-848336,CFPBBgG20409543,2025-04-16,50000,60000,5433.45,767,2,0.33,Passed,Passed,False
APP-215296,AkOgZaF51143678,2025-04-03,50000,60000,663.33,830,1,0.78,Passed,Passed,False
APP-871663,xqlTVma80269331,2025-08-26,100000,120000,7056.79,746,1,0.75,Passed,Passed,False
APP-303221,guequVL14206670,2025-06-08,50000,60000,45.12,507,5,0.64,Passed,Passed,False
APP-880701,iPbgQVN39222056,2025-07-06,100000,120000,807.23,613,2,0.99,Passed,Passed,False
APP-155741,qvARsvi28613239,2025-11-24,100000,120000,75.4,780,4,0.36,Passed,Passed,False
APP-512188,OQEOprQ42095367,2025-03-11,100000,120000,10.4,816,6,0.14,Passed,Passed,False
APP-340179,OGdNAAt91476253,2025-09-18,25000,30000,56.34,783,4,0.31,Passed,Passed,False
APP-944557,iWOXKJv65353896,2025-11-23,100000,120000,69.95,640,1,0.15,Failed,Passed,False
APP-696253,AJvGVBp63835434,2025-05-31,100000,120000,719.02,714,7,0.27,Passed,Passed,False
APP-117120,pbFZnEi11683710,2025-03-25,50000,60000,1999.28,738,2,0.94,Passed,Passed,False
APP-574175,YmLXtYX49312146,2025-05-19,10000,12000,4944.35,774,5,0.5,Passed,Passed,False
APP-923002,nzKqGQf91729940,2025-03-09,50000,60000,961.48,819,5,0.73,Passed,Passed,False
APP-223716,kwYXKbh53910161,2025-12-28,50000,60000,3298.22,805,0,0.0,Passed,Passed,False
APP-433351,cKIZSqf76734814,2025-10-24,10000,12000,73.91,567,8,1.24,Passed,Passed,False
APP-997211,JAAhzIc10042028,2025-01-26,10000,12000,7609.9,831,9,0.16,Passed,Passed,False
APP-292709,LgnIydf31607917,2025-12-06,25000,30000,776.72,738,10,0.4,Passed,Passed,False
APP-930676,sfhiIDO24702881,2025-08-19,50000,60000,5086.42,799,6,0.72,Passed,Passed,False
APP-201173,NhQyhYK91381074,2025-01-28,50000,60000,870.02,847,9,0.57,Passed,Passed,False
APP-109104,vkulWPF62616845,2025-05-24,25000,30000,2699.63,710,2,0.24,Passed,Passed,False
APP-052049,BCwQznx93005195,2025-05-05,50000,60000,8835.0,519,3,0.56,Passed,Passed,False
APP-668651,QcfsPrh65046070,2025-01-08,25000,30000,8898.74,753,7,0.19,Passed,Passed,False
APP-895372,IjaEAkm68904172,2025-02-19,25000,30000,7938.85,664,9,0.67,Passed,Passed,False
APP-839290,MLMtcar84752835,2025-03-02,100000,120000,61.84,659,5,0.62,Passed,Passed,False
APP-324488,aYBshOS35722892,2025-07-18,100000,120000,1145.31,779,6,0.66,Passed,Passed,False
APP-076965,WiYWGWg94534195,2025-06-18,50000,60000,26.06,770,1,0.56,Passed,Passed,False
APP-654395,PTbRoDJ93063578,2025-12-18,25000,30000,2596.23,739,0,0.0,Passed,Passed,False
APP-289146,WrlKVaA57599408,2025-03-28,25000,30000,879.71,744,10,0.31,Passed,Passed,False
APP-124534,cfzujCA67337457,2025-06-15,25000,30000,4285.61,795,1,0.65,Passed,Passed,False
APP-911608,srtDXFl37699296,2025-04-07,10000,12000,398.42,796,7,1.42,Passed,Passed,False
APP-781822,pzMguIv41724155,2025-03-01,10000,12000,11.05,806,3,0.16,Passed,Passed,False
APP-449447,swlofuO03332959,2025-10-15,10000,12000,31.8,724,7,0.73,Passed,Passed,False
APP-484856,ADIXlhw42922041,2025-10-12,25000,30000,213.25,724,8,0.19,Passed,Passed,False
APP-445142,aljcAgQ39280485,2025-02-13,25000,30000,3036.01,833,2,0.61,Passed,Failed,False
APP-572991,yTTRrSF95616225,2025-04-04,25000,30000,3951.5,798,5,1.25,Passed,Passed,False
APP-607133,svysCUs23167781,2025-10-16,10000,12000,2286.59,760,0,0.0,Passed,Passed,False
APP-143827,bYKkJfS50527612,2025-05-28,100000,120000,70.04,754,3,0.54,Passed,Passed,False
APP-461239,pijmRFh87067635,2025-05-09,50000,60000,6899.14,824,8,0.75,Passed,Passed,False
APP-452591,VpDvXpK42943000,2025-11-02,50000,60000,786.94,464,4,0.14,Passed,Passed,False
APP-720677,mZRFAvK32784178,2025-08-22,10000,12000,5954.18,721,4,0.19,Failed,Passed,False
APP-309780,eZjFlru66426735,2025-03-30,25000,30000,19.92,738,10,0.26,Passed,Passed,False
APP-993468,hbtAOiu96224945,2025-05-25,50000,60000,47.76,757,8,0.22,Passed,Passed,False
APP-075391,SbNCLXn27672935,2025-10-26,100000,120000,8724.66,833,4,0.13,Failed,Passed,False
APP-193828,DixhHsS77804579,2025-12-08,25000,30000,7493.93,717,4,0.1,Passed,Passed,False
APP-918350,XUCazmA09451676,2025-06-11,25000,30000,7881.34,763,3,0.37,Passed,Passed,False
APP-984855,XInnWnB08484264,2025-01-04,50000,60000,2263.96,813,6,1.34,Passed,Passed,False
APP-068151,ArKTdhm94692085,2025-09-07,10000,12000,568.56,776,8,0.17,Passed,Passed,False
APP-462785,dnHUGKO46175808,2025-05-25,25000,30000,14.93,765,5,0.71,Passed,Passed,False
APP-621762,tDuwGdm53814837,2025-09-04,100000,120000,7826.14,585,3,0.47,Passed,Passed,False
APP-243814,zMHSJPT40190271,2025-04-09,100000,120000,4795.07,764,10,0.17,Passed,Passed,False
APP-565149,AeEcUub67598332,2025-08-08,50000,60000,9847.78,756,1,0.11,Passed,Passed,False
APP-530144,kskyzQj53533998,2025-05-21,100000,120000,6046.04,727,9,1.21,Passed,Passed,False
APP-338455,DlEWyBL03028532,2025-04-14,10000,12000,18.22,800,3,1.3,Passed,Passed,False
APP-012221,iUaODWo08730897,2025-11-28,100000,120000,8670.1,810,9,0.7,Passed,Passed,False
APP-884813,jedjTrj63090071,2025-01-29,10000,12000,667.47,764,5,0.17,Passed,Passed,False
APP-059308,BwXzzXD19971659,2025-07-29,25000,30000,3489.69,767,0,0.0,Passed,Passed,False
APP-930922,NmSlifL22426537,2025-02-25,50000,60000,766.63,790,5,0.65,Passed,Passed,False
APP-024176,cezTjAa57911501,2025-05-29,25000,30000,384.88,827,4,0.17,Passed,Passed,False
APP-970683,MlgsKzE54883571,2025-09-12,100000,120000,4155.35,728,7,1.35,Passed,Passed,False
APP-282667,tzIvqLk72665282,2025-04-16,50000,60000,62.97,803,8,0.22,Passed,Passed,False
APP-009773,njFhzPm05190854,2025-04-30,50000,60000,37.77,775,6,0.17,Passed,Passed,False
APP-496259,JCHhUaZ09089931,2025-05-08,25000,30000,498.28,739,0,0.0,Passed,Passed,False
APP-012135,ABfpXAz90930437,2025-05-02,25000,30000,3208.17,705,3,0.41,Passed,Passed,False
APP-301253,RJnRXVp70531105,2025-04-03,25000,30000,4710.91,533,8,0.51,Passed,Failed,False
APP-364669,WUgzZFB26937650,2025-03-23,50000,60000,488.18,734,5,0.73,Passed,Passed,False
APP-067564,klBBBCG01627629,2025-04-17,25000,30000,1869.59,758,8,0.6,Passed,Passed,False
APP-314822,KIgiuvN90749935,2025-02-13,25000,30000,5187.58,716,9,0.69,Failed,Passed,False
APP-945720,XyvEJLm05014171,2025-11-21,10000,12000,9062.57,770,7,0.71,Passed,Passed,False
APP-555321,qrMTOlH60050092,2025-05-25,100000,120000,40.16,777,2,0.79,Passed,Passed,False
APP-855502,kKWbzQP50186074,2025-05-22,100000,120000,2298.1,427,8,0.79,Passed,Passed,False
APP-945058,qSZKCxp30242662,2025-10-25,10000,12000,52.97,491,8,0.39,Passed,Passed,False
APP-607228,YnxPtqx56740687,2025-07-03,10000,12000,398.61,804,1,1.24,Passed,Passed,False
APP-993928,FnBztHu48358626,2025-08-20,25000,30000,186.28,766,5,0.22,Passed,Passed,False
APP-866898,SvIcwbW98344369,2025-01-06,10000,12000,405.75,430,1,0.47,Passed,Passed,True
APP-065285,SDCoVFj73429390,2025-04-15,10000,12000,10.33,717,6,0.31,Failed,Passed,False
APP-430523,QlJgtnv15020450,2025-09-30,25000,30000,5816.93,745,5,0.17,Passed,Passed,False
APP-614163,zwlDqjJ12359042,2025-08-27,25000,30000,5565.96,461,7,0.12,Passed,Passed,False
APP-072742,OfLougf54514609,2025-11-24,50000,60000,57.81,786,9,0.46,Passed,Passed,False
APP-050294,ifQuExB67337461,2025-10-21,100000,120000,8056.56,825,1,0.57,Passed,Passed,False
APP-079939,BpbYpNM99069319,2025-11-29,100000,120000,8298.17,782,10,0.6,Passed,Passed,False
APP-788104,JHctGwf73123438,2025-07-05,100000,120000,7812.31,809,10,0.24,Passed,Passed,False
APP-915905,MNehTvs27557672,2025-11-12,100000,120000,1938.87,773,8,0.44,Passed,Passed,False
APP-248784,AjRLhRD29771150,2025-08-20,10000,12000,23.17,780,1,1.25,Passed,Passed,False
APP-414714,JpzKeYu87392219,2025-01-03,50000,60000,446.41,830,5,0.77,Passed,Passed,False
APP-887795,udaZlai99153044,2025-11-06,10000,12000,9195.96,752,1,0.42,Passed,Passed,False
APP-156992,XUYnrAR76030409,2025-02-18,10000,12000,929.88,569,3,0.73,Failed,Failed,False
APP-137901,rydgItk72105133,2025-05-26,50000,60000,9258.25,808,6,0.13,Passed,Passed,False
APP-840476,KRQRfPS81636038,2025-09-09,50000,60000,2843.89,805,10,0.62,Passed,Passed,False
APP-309947,DhBprJx52141070,2025-10-10,100000,120000,3280.83,801,0,0.0,Passed,Passed,False
APP-914159,AMEjNzw91944545,2025-03-09,25000,30000,1634.72,783,1,0.18,Passed,Passed,False
APP-842767,giVzWyX86263956,2025-10-27,100000,120000,29.94,751,4,0.3,Failed,Passed,False
APP-741653,lFBnUna34614466,2025-10-12,25000,30000,566.4,727,0,0.0,Passed,Passed,False
APP-466785,bqyuyIK96863647,2025-10-29,10000,12000,786.29,710,1,0.27,Passed,Passed,False
APP-371643,VjXTMhQ93631592,2025-05-25,25000,30000,7524.19,739,0,0.0,Passed,Passed,False
APP-116859,HmbfIhC72282471,2025-10-23,50000,60000,42.34,757,10,1.13,Passed,Passed,False
APP-241716,rIAYvAw05221711,2025-07-10,100000,120000,122.78,736,7,0.15,Passed,Passed,False
APP-478256,lVWAgAM31297557,2025-08-21,10000,12000,4689.32,709,8,0.11,Passed,Passed,False
APP-432510,mYRSkhy13071675,2025-02-14,100000,120000,1030.79,845,0,0.0,Passed,Passed,False
APP-102883,VsxHXvG49037295,2025-09-11,10000,12000,11.39,815,7,0.76,Passed,Passed,False
APP-491410,eMSVluJ92255174,2025-01-31,50000,60000,34.16,792,10,0.42,Passed,Passed,False
